"","representative","niche","primary_cluster_id","GTDB_GENOME","gene_id","gene_id_all","present"
"27499","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27500","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27501","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27502","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27503","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27504","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27505","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27506","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27507","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27508","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_002953215.1","NC_010870.1_119","OV141395.1_159",0
"27509","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","AM261282.1_29",0
"27510","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","AP018569.2_107",0
"27511","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","AP019386.1_109",0
"27512","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","AP019386.1_110",0
"27513","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","AP026508.1_104",0
"27514","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","AP027468.1_321",0
"27515","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","CP034325.1_174",0
"27516","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","CP034325.1_175",0
"27517","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","CP057748.1_80",0
"27518","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NC_010870.1_119",1
"27519","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27520","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27521","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27522","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27523","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27524","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27525","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27526","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27527","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27528","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27529","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27530","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27531","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_004331385.1","NC_010870.1_119","OV141395.1_159",0
"27532","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","AM261282.1_29",0
"27533","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","AP018569.2_107",0
"27534","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","AP019386.1_109",0
"27535","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","AP019386.1_110",0
"27536","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","AP026508.1_104",0
"27537","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","AP027468.1_321",0
"27538","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","CP034325.1_174",0
"27539","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","CP034325.1_175",0
"27540","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","CP057748.1_80",0
"27541","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NC_010870.1_119",1
"27542","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27543","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27544","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27545","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27546","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27547","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27548","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27549","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27550","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27551","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27552","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27553","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27554","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_007035645.1","NC_010870.1_119","OV141395.1_159",0
"27555","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","AM261282.1_29",0
"27556","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","AP018569.2_107",0
"27557","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","AP019386.1_109",0
"27558","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","AP019386.1_110",0
"27559","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","AP026508.1_104",0
"27560","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","AP027468.1_321",0
"27561","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","CP034325.1_174",0
"27562","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","CP034325.1_175",0
"27563","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","CP057748.1_80",0
"27564","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NC_010870.1_119",1
"27565","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27566","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27567","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27568","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27569","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27570","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27571","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27572","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27573","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27574","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27575","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27576","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27577","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_011064845.1","NC_010870.1_119","OV141395.1_159",0
"27578","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","AM261282.1_29",0
"27579","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","AP018569.2_107",0
"27580","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","AP019386.1_109",0
"27581","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","AP019386.1_110",0
"27582","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","AP026508.1_104",0
"27583","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","AP027468.1_321",0
"27584","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","CP034325.1_174",0
"27585","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","CP034325.1_175",0
"27586","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","CP057748.1_80",0
"27587","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NC_010870.1_119",1
"27588","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27589","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27590","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27591","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27592","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27593","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27594","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27595","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27596","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27597","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27598","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27599","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27600","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_020525925.1","NC_010870.1_119","OV141395.1_159",0
"27601","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","AM261282.1_29",0
"27602","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","AP018569.2_107",0
"27603","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","AP019386.1_109",0
"27604","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","AP019386.1_110",0
"27605","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","AP026508.1_104",0
"27606","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","AP027468.1_321",0
"27607","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","CP034325.1_174",0
"27608","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","CP034325.1_175",0
"27609","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","CP057748.1_80",0
"27610","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NC_010870.1_119",1
"27611","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27612","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27613","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27614","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27615","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27616","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27617","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27618","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27619","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27620","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27621","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27622","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27623","NC_010870.1|integron_01|NC_010870.1_119","human","AA739","RS_GCF_040096145.1","NC_010870.1_119","OV141395.1_159",0
"27624","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","AM261282.1_29",0
"27625","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","AP018569.2_107",0
"27626","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","AP019386.1_109",0
"27627","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","AP019386.1_110",0
"27628","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","AP026508.1_104",0
"27629","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","AP027468.1_321",0
"27630","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","CP034325.1_174",0
"27631","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","CP034325.1_175",0
"27632","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","CP057748.1_80",0
"27633","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NC_010870.1_119",1
"27634","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_AP027706.1_49",0
"27635","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP019353.1_215",0
"27636","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP049291.1_137",0
"27637","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP053772.1_89",0
"27638","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP115377.1_59",0
"27639","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP139811.1_48",0
"27640","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP142966.1_27",0
"27641","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_CP146544.1_32",0
"27642","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_KP056256.1_146",0
"27643","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_MN732922.1_254",0
"27644","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_MZ513634.1_46",0
"27645","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","NZ_OP290545.1_1",0
"27646","NC_010870.1|integron_01|NC_010870.1_119","human","AA749","RS_GCF_003697165.2","NC_010870.1_119","OV141395.1_159",0
"27647","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","AM261282.1_29",0
"27648","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","AP018569.2_107",0
"27649","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","AP019386.1_109",0
"27650","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","AP019386.1_110",0
"27651","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","AP026508.1_104",0
"27652","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","AP027468.1_321",0
"27653","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","CP034325.1_174",0
"27654","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","CP034325.1_175",0
"27655","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","CP057748.1_80",0
"27656","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NC_010870.1_119",1
"27657","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27658","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27659","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27660","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27661","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27662","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27663","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27664","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27665","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27666","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27667","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27668","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27669","NC_010870.1|integron_01|NC_010870.1_119","human","AA752","RS_GCF_040096145.1","NC_010870.1_119","OV141395.1_159",0
"27670","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","AM261282.1_29",0
"27671","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","AP018569.2_107",0
"27672","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","AP019386.1_109",0
"27673","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","AP019386.1_110",0
"27674","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","AP026508.1_104",0
"27675","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","AP027468.1_321",0
"27676","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","CP034325.1_174",0
"27677","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","CP034325.1_175",0
"27678","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","CP057748.1_80",0
"27679","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NC_010870.1_119",1
"27680","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_AP027706.1_49",0
"27681","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP019353.1_215",0
"27682","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP049291.1_137",0
"27683","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP053772.1_89",0
"27684","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP115377.1_59",0
"27685","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP139811.1_48",0
"27686","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP142966.1_27",0
"27687","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_CP146544.1_32",0
"27688","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_KP056256.1_146",0
"27689","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_MN732922.1_254",0
"27690","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_MZ513634.1_46",0
"27691","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","NZ_OP290545.1_1",0
"27692","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","GB_GCA_047199055.1","NC_010870.1_119","OV141395.1_159",0
"27693","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","AM261282.1_29",0
"27694","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","AP018569.2_107",0
"27695","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","AP019386.1_109",0
"27696","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","AP019386.1_110",0
"27697","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","AP026508.1_104",0
"27698","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","AP027468.1_321",0
"27699","NC_010870.1|integron_01|NC_010870.1_119","human","AA811","RS_GCF_000006945.2","NC_010870.1_119","CP034325.1_174",0
